CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202204257014,1,1,1UNST422*8L******,2023-07-21 02:47:50,0,6,TRAILER,1739,"DRAGON PRODUCTS, LLC",956,DRAGON PRODUCTS,4976,Dragon Products,2008,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
202204257282,1,1,1UYVS253*8G******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204257594,1,1,1GRAP062*CT******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204257594,2,1,1PLX0482*3P******,2023-07-21 02:47:50,0,6,TRAILER,18041,PEERLESS CORPORATION,9288,PEERLESS,23523,Peerless,2003,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,,,,,48.000,Rubbish Type,2,,
202204260709,1,1,4A2MB202*E1******,2023-07-21 02:47:50,0,6,TRAILER,5943,"M.H. EBY, INC.",5684,"M.H. EBY, INC",14899,"M.H. EBY, INC",2014,,,6,UNITED STATES (USA),PENNSYLVANIA,BLUE BALL,,,,,61,Trailer,,,,,,,14,Bumper Pull,20.000,Body Type: Miscellaneous,2,,
202204263023,4,1,5JX1E101*JC******,2023-07-21 02:47:50,0,6,TRAILER,2205,THE ALUMINUM TRAILER COMPANY,1504,ALUMINUM TRAILER CO.,4895,Aluminum Trailer Co.,2018,,,6,UNITED STATES (USA),INDIANA,NAPPANEE,Plant 2,,,,61,Trailer,,,,,101,Other,14,Bumper Pull,10.000,Open Cargo,1,,
202204263068,1,1,1L9CA242*VM212***,2023-07-21 02:47:50,0,6,TRAILER,3562,L & M MANUFACTURING INC,6288,L & M MANUFACTURING INC,17405,L & M MANUFACTURING INC,1997,,,6,UNITED STATES (USA),ILLINOIS,MONMOUTH,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,24.000,Tube 1/4 Frame,2,,
202204263135,1,1,1GRAA062*XB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1999,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202204264080,1,1,1DGRS162*EM******,2023-07-21 02:47:50,0,6,TRAILER,19734,"DOOLITTLE TRAILER MFG., INC.",10377,"DOOLITTLE, FOXTRAIL",27393,"Utility, SS, CF, Xtreme, EZ Loader, MSS, Lil Woody, Rally Sport",2014,,,6,UNITED STATES (USA),MISSOURI,HOLTS SUMMIT,,,,"Tandem axle (7,000 LBS or more)",61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,2,3,Tandem
202204264835,1,1,3H3C532S*NJ******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Material: Steel,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,53.000,,2,,
202204265105,2,1,5NHUEH22*7U******,2023-07-21 02:47:50,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2520,Economy Hauler,2007,,,6,UNITED STATES (USA),GEORGIA,OCILLA,,,,Address: 193 Industrial Drive,,,,,,,16,Utility Trailer,,,12.000,,2,,
202204268233,2,1,1UYVS253*K3******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204268278,2,1,1GRAP062*FB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204268350,2,1,5HTSN422*25******,2023-07-21 02:47:50,1,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2002,,,6,UNITED STATES (USA),TEXAS,RHOME,,,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
202204269297,1,1,1UYVS253*1P******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2001,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204271538,1,1,1JJV532D*DL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204272990,2,1,11WAC101*SW******,2023-07-21 02:47:50,0,6,TRAILER,6162,W W TRAILER MANUFACTURING & SALES INC.,3454,W W TRAILER MANUFACTURING & SALES INC.,31504,W W Trailer Manufacturing & Sales Inc.,1995,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,W W Trailer Manufacturing & Sales Inc.,,,,61,Trailer,10,"Class 1A: 3,000 lb or less (1,360 kg or less)",,,160,Cargo Trailer,,,10.000,,1,,
202204273556,2,1,1JJV532W*8L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204274056,1,1,1GR1A962*MB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,6,Kingpin,48.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202204275495,1,1,1JJV532B*FL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204277053,2,1,4S8SZ161*KW******,2023-07-21 02:47:50,0,6,TRAILER,4756,"MORBARK, LLC",2711,MORBARK,6629,Morbark,2019,,,6,UNITED STATES (USA),MICHIGAN,WINN,,,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,Trailer Type: Specialty Trailer,1,,
202204278084,1,1,1GRAP062*ET******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204279738,2,1,3H3V532C*GT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204280313,2,1,1UYVS253*8U******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204280417,2,1,4YMKK101*F1******,2023-07-21 02:47:50,1,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,21268,Kit Trailer,2015,,,6,UNITED STATES (USA),GEORGIA,LAVONIA,,,,,61,Trailer,,,,,16,Utility Trailer,3,Gooseneck,10.000,,1,,
202204280633,2,1,1UYVS253*M6******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204284588,2,1,4J8T0432*JT******,2023-07-21 02:47:50,0,6,TRAILER,2695,"LBT, INC.",7990,LBT INC,21385,LBT INC TRAILER,2018,,,6,UNITED STATES (USA),NEBRASKA,OMAHA,,,,,61,Trailer,,,,,15,Tank Trailer,,,43.000,,2,,
202204285144,2,1,1JJV532D*HL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204285161,1,1,1GRAP062*DB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204285161,3,1,4APKB252*Y1******,2023-07-21 02:47:50,1,6,TRAILER,4119,KNIGHT BROS. INC. DBA HERITAGE CUSTOM TRAILERS,1874,HERITAGE CUSTOM TRAILERS,17588,Knight Bros.,2000,,,6,UNITED STATES (USA),ILLINOIS,BENTON,,,,,61,Trailer,,,,,101,Other,30,Other,25.000,,2,,
202204287410,1,1,1GRAP561*EB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,28.000,Dry Freight Van / Reefer Van / Insulated Van,1,,
202204288275,1,1,1GRDM962*1M******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2001,,,6,UNITED STATES (USA),TENNESSEE,MEMPHIS,,,,,61,Trailer,,,,,61,Drop Deck Trailer,4,Straight Semi/Semi Trailer,96.000,Body Type = Straight Deck/ Extendable,2,,
202204288311,2,1,5EF2GC41*HB******,2023-07-21 02:47:50,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2017,,,6,UNITED STATES (USA),PENNSYLVANIA,BERWICK,,,,,61,Trailer,,,,,46,Chassis,4,Straight Semi/Semi Trailer,41.000,Gooseneck Chassis,2,3,Tandem
202204289902,1,1,46UFU142*N1******,2023-07-21 02:47:50,0,6,TRAILER,16231,"ROADCLIPPER ENTERPRISES, INC.",6469,DIAMOND C TRAILER MFG.,17772,Diamond C Trailer Mfg.,1992,,,6,UNITED STATES (USA),TEXAS,MT. PLEASANT,,,,,61,Trailer,,,,,16,Utility Trailer,,,14.000,Flatbed,2,,
202204293044,2,1,1PMKA442*L7******,2023-07-21 02:47:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2020,AL 306/406,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,44.000,,2,,
202204294874,2,1,1JJV532D*PL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204295331,1,1,3H3V281C*MT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,28.000,Material: ALUMINUM/STEEL,1,,
202204296937,2,1,1A9PA422*9D503***,2023-07-21 02:47:50,0,6,TRAILER,17223,CRYOGENIC INDUSTRIAL SOLUTIONS LLC,7781,ALLOY CUSTOM PRODUCTS,20846,Alloy Custom Products,2009,,,6,UNITED STATES (USA),,DELPHI,,,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,Cryogenic Trailer,2,,
202204301650,2,1,1UYVS253*FU******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204302441,2,1,5HTSS452*K7******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2019,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,4,Straight Semi/Semi Trailer,45.000,AL. PNEUMATIC,2,,
202204302442,1,1,1GRAA062*DB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204302676,2,1,16V1C202*F2******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2015,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,3,Car Hauler Trailer,14,Bumper Pull,20.000,,2,,
202204302690,3,1,527SR532*HL******,2023-07-21 02:47:50,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2017,,,6,UNITED STATES (USA),CALIFORNIA,LOS ANGELES,"CIMC Reefer Trailer,Inc",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
202204302847,1,1,5HTAB432*B7******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2011,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,43.000,AL 306/406,2,,
202204302930,1,1,7FUBB242*LK******,2023-07-21 02:47:50,0,6,TRAILER,16249,SKEETER PRODUCTS INC.,6352,SKEETER PRODUCTS,17583,Skeeter Products,2020,,,6,UNITED STATES (USA),TEXAS,KILGORE,,,,,61,Trailer,,,,,2,Boat Trailer,14,Bumper Pull,24.000,Steel,2,,
202204304141,1,1,3H3C492S*TT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1996,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,49.000,Material: Steel,2,,
202204304974,2,1,145D402S*EL******,2023-07-21 02:47:50,1,6,TRAILER,15105,"HYUNDAI STEEL INDUSTRIES, INC.",5048,"HYUNDAI STEEL INDUSTRIES, INC.",12435,"Hyundai Steel Industries, Inc.",2014,,,6,UNITED STATES (USA),CALIFORNIA,LONG BEACH,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,40.000,Material: Steel,2,,
202204305170,1,1,3H3V532C*8T******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2008,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204305777,1,1,1JJV532D*NL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2022,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204309078,2,1,LJRC5426*E1******,2023-07-21 02:47:50,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2014,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
202204309518,1,1,1S9SS402*NL476***,2023-07-21 02:47:50,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2022,,,6,UNITED STATES (USA),IOWA,LE MARS,,,,,61,Trailer,,,,,22,Side Dump Trailer,,,40.000,I-Beam,2,,
202204309543,2,1,1UYVS253*FM******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2015,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204309588,1,1,7HCGD202*NM******,2023-07-21 02:47:50,1,6,TRAILER,19404,"TEXAS PRIDE TRAILERS, LLC DBA U.S. BUILT TRAILERS",10148,TEXAS PRIDE TRAILERS,26245,Texas Pride Trailers,2022,,,6,UNITED STATES (USA),TEXAS,MADDISONVILLE,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,3,Gooseneck,20.000,,2,,
202204310132,2,1,1NNC0482*NM******,2023-07-21 02:47:50,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,29523,Monon,2022,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,48.000,"Other trailer type except ""van trailer""",2,3,Tandem
202204310714,1,1,1DW1A532*6S******,2023-07-21 02:47:50,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2006,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204311547,2,1,3H3V532S*NJ******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Material: Steel,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204311548,2,1,10BABA13*LP******,2023-07-21 02:47:50,0,6,TRAILER,5083,BRENNER TANK LLC,1092,BULK TANK INTERNATIONAL,22683,NON-DOT/TC Spec (3A/FOODGRADE/WATER/FERTILIZER/SEPTIC/DRY BULK/ETC.),2020,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,,Length of Trailer: 40-50 feet,1,,
202204311548,2,2,10BBBA20*LP******,2023-07-21 02:47:50,0,6,TRAILER,5083,BRENNER TANK LLC,1092,BULK TANK INTERNATIONAL,22683,NON-DOT/TC Spec (3A/FOODGRADE/WATER/FERTILIZER/SEPTIC/DRY BULK/ETC.),2020,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Type of Trailer: Full Trailer,2,,
202204313763,3,1,1GRDM962*9H******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2009,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,Effective 04/01/05,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,Body Type = Straight Deck/ Extendable,2,,
202204315987,1,1,3H3V532C*GT******,2023-07-21 02:47:50,"1,400",6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204317255,1,1,13N24830*S1******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1995,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
202204318240,2,1,16V6W252*E2******,2023-07-21 02:47:50,1,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2014,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,17,Landscape Trailer,6,Kingpin,25.000,,2,,
202204318257,1,1,1UYVS253*VU******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1997,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204318380,2,1,1M5BA242*C1******,2023-07-21 02:47:50,0,6,TRAILER,13552,MAGIC TILT TRAILERS INC.,4228,MAGIC TILT TRAILERS,9005,Magic Tilt Trailers,2012,,,6,UNITED STATES (USA),FLORIDA,CLEARWATER,,,,,61,Trailer,,,,,2,Boat Trailer,30,Other,24.000,,2,,
202204318881,2,1,1GR1A062*LB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202204320760,2,1,1L9GA72A*ML033***,2023-07-21 02:47:50,0,6,TRAILER,2705,"LEDWELL & SON ENTERPRISES, INC.",9834,"LEDWELL & SONS ENTERPRISES, INC.",25224,"Ledwell & Sons Enterprises, Inc.",2021,None,,6,UNITED STATES (USA),TEXAS,TEXARKANA,,,,,61,Trailer,,,,,24,Hydratail,,,,Length: 45'+,2,,
202204323063,2,1,1JJV532W*8L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204324109,1,1,1JJV532W*8L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2008,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204324609,1,1,1XNBU162*L1******,2023-07-21 02:47:50,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2020,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,2,,
202204324857,1,1,3H3V532S*NS******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Material: Steel,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204325514,1,1,3H3V532C*FT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2015,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204325521,1,1,1UYVS253*9U******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2009,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
