CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202304980889,2,1,2M513161*G1******,2024-08-02 03:06:25,0,6,TRAILER,5771,THE CANAM MANAC GROUP INC,7933,MANAC,21215,Manac Trailer,2016,,,1,CANADA,QUEBEC,ST. GEORGES,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,161.000,Trailer Length in decimeters,3,,
202304981642,2,1,1PMA2452*X5******,2024-08-02 03:06:25,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,1999,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,,,61,Trailer,,,,,15,Tank Trailer,30,Other,45.000,Vessel Code: DOT 406,2,,
202304982528,1,1,7K52E242*MH******,2024-08-02 03:06:25,0,6,TRAILER,18723,"HAULMARK TRAILERS OF IN, INC.",9819,"HAULMARK TRAILERS OF IN, INC.",25192,"Haulmark Trailers of IN, Inc.",2021,,,6,UNITED STATES (USA),INDIANA,ELKHART,,,,,61,Trailer,,,,,5,Enclosed Trailer,3,Gooseneck,24.000,,2,,
202304982542,1,1,5V8VC532*RM******,2024-08-02 03:06:25,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2024,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,Composite Plate Semitrailer (VXP),,3,Tandem
202304984655,1,1,46UFU162*C1******,2024-08-02 03:06:25,0,6,TRAILER,16231,"ROADCLIPPER ENTERPRISES, INC.",6469,DIAMOND C TRAILER MFG.,17772,Diamond C Trailer Mfg.,2012,,,6,UNITED STATES (USA),TEXAS,MT. PLEASANT,,,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,Flatbed,2,,
202304984816,1,1,5NHUNS62*NU******,2024-08-02 03:06:25,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,3029,Sunshine,2022,,,6,UNITED STATES (USA),GEORGIA,OCILLA,,,,Address: 193 Industrial Drive,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,2,,
202304986416,2,1,1UYVS253*BM******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304988461,2,1,5MAMN482*6C******,2024-08-02 03:06:25,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2006,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,101,Other,,,48.000,No Frame,2,,
202304989192,1,1,1UYVS253*CP******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304989401,1,1,5MC42401*G3******,2024-08-02 03:06:25,0,6,TRAILER,5772,"MANAC TRAILERS USA, INC.",3896,MANAC TRAILERS USA,8528,Manac,2016,,,6,UNITED STATES (USA),MISSOURI,ORAN,"Manac Trailers USA, Inc.",,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,40.000,Kingpin,2,,
202304989530,2,1,1UYVS253*5U******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2005,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202304993898,1,1,573TE222*P3******,2024-08-02 03:06:25,0,6,TRAILER,12235,"GRAND DESIGN RV, LLC",1336,GRAND DESIGN RECREATIONAL,18132,Imagine,2023,Narrow Body,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,Plant 3,,,"11333 CR 2, Middlebury, IN 46540",61,Trailer,,,,,21,Travel Trailer,31,Ball Hitch,22.000,Narrow Body,2,,
202304996118,1,1,1JJV532W*7L******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202304998879,1,1,1UYFS245*SA******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2025,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
202305000847,1,1,1JJV532D*AL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2010,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305004336,1,1,5VGFG503*NL******,2024-08-02 03:06:25,0,6,TRAILER,16370,"KAUFMAN TRAILERS OF NC, INC.",6614,KAUFMAN TRAILERS OF NC,17977,KAUFMAN TRAILERS OF NC,2022,,,6,UNITED STATES (USA),NORTH CAROLINA,LEXINGTON,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,3,Gooseneck,50.000,LD Gooseneck Flatbed Trailer,3,,
202305004348,1,1,1DW1A532*1S******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2001,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305004419,2,1,1JJV532D*LL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305005265,5,1,3H3C492S*RT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1994,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,49.000,Material: Steel,2,,
202305005362,1,1,1UYVS253*HP******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305005362,2,1,1GR1P062*LT******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202305006941,1,1,3H3V532C*LR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305008109,1,1,1F9F1AJ2*ML494***,2024-08-02 03:06:25,1,6,TRAILER,18598,"FRYFOGLE MANUFACTURING, INC.",9763,"FRYFOGLE MANUFACTURING, INC.",24982,"Fryfogle Manufacturing, Inc.",2021,,,6,UNITED STATES (USA),MISSISSIPPI,LUCEDALE,,,,,61,Trailer,,,,,,,5,Fifth Wheel,40.000,Body Type: Bolster,2,,
202305008301,2,1,3H3V532C*2T******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2002,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305008659,2,1,13N24830*61******,2024-08-02 03:06:25,0,6,TRAILER,12268,FONTAINE COMMERCIAL TRAILER INC.,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2006,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
202305015054,2,1,5E0AA144*CG******,2024-08-02 03:06:25,0,6,TRAILER,20895,"COTTRELL, INC.",12482,COTTRELL,32567,"C-09, C-11, CS-10, CS-12M3, CX-09, CX-5LSCH, CX-AK7, CX-LSFA-TRI",2012,,,6,UNITED STATES (USA),GEORGIA,GAINESVILLE,,,,,61,Trailer,,,,,3,Car Hauler Trailer,5,Fifth Wheel,,Trailer Length (feet): 44-46,2,3,Tandem
202305015527,3,1,5VNGE252*NT******,2024-08-02 03:06:25,0,6,TRAILER,15894,C&M TRAILERS INC.,5439,C&M TRAILERS INC,14151,C&M Trailers,2022,,,6,UNITED STATES (USA),TEXAS,ENNIS,,,,,61,Trailer,,,,,5,Enclosed Trailer,3,Gooseneck,25.000,,2,,
202305016501,2,1,1DW1A532*GS******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2016,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305021567,2,1,1S9GS081*JC241***,2024-08-02 03:06:25,0,6,TRAILER,15921,SUPERIOR MANUFACTURING AND ENGINEERING CORPORATION,5585,SUPERIOR MANUFACTURING & ENGINEERING COR,14477,Superior Manufacturing,2018,,,6,UNITED STATES (USA),COLORADO,,,,,,61,Trailer,,,,,101,Other,3,Gooseneck,8.000,Stock Trailer,1,,
202305021781,2,1,4FGB2242*FC******,2024-08-02 03:06:25,0,6,TRAILER,13341,"FEATHERLITE TRAILER MANUFACTURING, LLC",997,FEATHERLITE TRAILERS,4226,Featherlite Trailers,2015,,,6,UNITED STATES (USA),IOWA,CRESCO,,,,,61,Trailer,,,,,182,Stock Trailer,3,Gooseneck,24.000,Aluminum,2,,
202305024518,2,1,LJRC5426*71******,2024-08-02 03:06:25,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2007,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
202305026330,1,1,5V8VA532*9M******,2024-08-02 03:06:25,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2009,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,,,,,53.000,Interior Post Aluminum Semi Trailer,2,3,Tandem
202305027230,1,1,1UYVS253*P6******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2023,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305027230,3,1,1UYVS253*P6******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2023,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305027298,1,1,1JJV532D*NL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2022,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202305029065,1,1,16V1W242*N3******,2024-08-02 03:06:25,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2022,,,6,UNITED STATES (USA),GEORGIA,CORDELE,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,17,Landscape Trailer,14,Bumper Pull,24.000,,2,,
202305033518,1,1,1DW1A532*7S******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2007,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305033947,1,1,5E0AA144*FG******,2024-08-02 03:06:25,1,6,TRAILER,20895,"COTTRELL, INC.",12482,COTTRELL,32567,"C-09, C-11, CS-10, CS-12M3, CX-09, CX-5LSCH, CX-AK7, CX-LSFA-TRI",2015,,,6,UNITED STATES (USA),GEORGIA,GAINESVILLE,,,,,61,Trailer,,,,,3,Car Hauler Trailer,5,Fifth Wheel,,Trailer Length (feet): 44-46,2,3,Tandem
202305034065,2,1,5UJFC482*9T******,2024-08-02 03:06:25,0,6,TRAILER,11565,"DIRECT TRAILER, LP",1419,DIRECT TRAILER,4767,Direct Trailer,2009,,,6,UNITED STATES (USA),TEXAS,TENNESSEE COLONY,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Composite,2,,
202305034239,2,1,1RNF48A2*NR******,2024-08-02 03:06:25,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2022,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
202305037153,2,1,1UYVS248*AM******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2010,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202305037196,2,1,1GR1P062*NJ******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202305037267,1,1,7FUBB221*KK******,2024-08-02 03:06:25,0,6,TRAILER,16249,SKEETER PRODUCTS INC.,6352,SKEETER PRODUCTS,17583,Skeeter Products,2019,,,6,UNITED STATES (USA),TEXAS,KILGORE,,,,,61,Trailer,,,,,2,Boat Trailer,14,Bumper Pull,22.000,Steel,1,,
202305037730,1,1,3H3V532C*JT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305038477,1,1,4YDT28R2*5G******,2024-08-02 03:06:25,0,6,TRAILER,2347,KEYSTONE RV,7615,KEYSTONE,20555,Keystone,2005,,,6,UNITED STATES (USA),OREGON,PENDLETON,902,,,Arbitrary Final Digit,61,Trailer,,,,,21,Travel Trailer,14,Bumper Pull,28.000,Recreational Vehicle,2,,
202305042852,2,1,1UYVS253*N2******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305043195,2,1,1TTE4820*11******,2024-08-02 03:06:25,1,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2001,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,,,61,Trailer,,,,,61,Drop Deck Trailer,6,Kingpin,48.000,,2,,
202305043736,2,1,1GR1P062*LT******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202305044630,1,1,1GRAA062*TB******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1996,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight/ Reefer/ Insulated Van,2,,
202305045202,1,1,1JJV532D*FL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2015,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305045214,2,1,3H3V281C*HT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
202305045214,2,2,1GRAA561*AK******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2010,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,Dry Freight/ Reefer/ Insulated Van,1,,
202305052556,2,1,1KKVE522*4L******,2024-08-02 03:06:25,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY,30822,Electronics Trailer,2004,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,61,Trailer,,,,,36,Van Trailer,,,52.000,,2,,
202305055818,2,1,1GR1P062*MD******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202305056116,2,1,3H3V532C*LR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305056378,2,1,1GRAA062*7B******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2007,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight/ Reefer/ Insulated Van,2,,
202305056382,1,1,1UYFS243*CA******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,43.000,,2,,
202305057349,2,1,7KD1E122*PU******,2024-08-02 03:06:25,0,6,TRAILER,18720,"HAULMARK TRAILERS OF UT, INC.",9822,"HAULMARK TRAILERS OF UT, INC.",25198,"Haulmark Trailers of UT, Inc.",2023,,,6,UNITED STATES (USA),UTAH,OGDEN,,,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,12.000,,2,,
202305058381,1,1,1D9FS402*KC688***,2024-08-02 03:06:25,0,6,TRAILER,1717,DOUGLAS HOLDING LLC DBA SIDUMP'R TRAILER,1371,DOUGLAS HOLDING LLC,4713,Douglas Holding LLC,2019,,,6,UNITED STATES (USA),NEBRASKA,COLUMBUS,,,,,61,Trailer,,,,,22,Side Dump Trailer,4,Straight Semi/Semi Trailer,40.000,,2,,
202305059761,1,1,5BSAU162*8C******,2024-08-02 03:06:25,0,6,TRAILER,5378,"HORSE CREEK MANUFACTURING & FABRICATION, INC.",1664,HORSE CREEK MANUFACTURING,5698,Horse Creek Manufacturing,2008,,,6,UNITED STATES (USA),TEXAS,COOKVILLE,,,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,Trailer Type: Angle Iron,2,,
202305061363,2,1,1DW1A532*NS******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2022,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305061798,2,1,4U3B0533*7L******,2024-08-02 03:06:25,0,6,TRAILER,9213,"BULL MOOSE HEAVY HAUL, INC",6869,X-L SPECIALIZED TRAILERS INC,18367,X-L SPECIALIZED TRAILERS INC,2007,,,6,UNITED STATES (USA),IOWA,MANCHESTER,,,,,61,Trailer,,,,,,,,,53.000,"Ag/Commercial/Construction Fixed/Rigid Neck (SDS, SDX, PGD, FD, DDE, FDE, RG, SD, SDE, DD, LSD, BM)",3,,
202305062164,1,1,40FL0483*T1******,2024-08-02 03:06:25,0,6,TRAILER,15360,TALBERT MANUFACTURING INC.,5932,TALBERT,18136,TALBERT,1996,,,6,UNITED STATES (USA),INDIANA,RENSSELAER,,,,,61,Trailer,,,,,,,6,Kingpin,48.000,"Semi-Trailer, Level Deck",3,,
202305062286,2,1,16V1D192*N5******,2024-08-02 03:06:25,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2022,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,19.000,,2,,
202305062713,1,1,1D9BG242*71609***,2024-08-02 03:06:25,1,6,TRAILER,11391,"DOONAN SPECIALIZED TRAILER, LLC",1335,DOONAN SPECIALIZED TRAILER,4689,Doonan Specialized Trailer,2007,,,6,UNITED STATES (USA),KANSAS,GREAT BEND,,,,,61,Trailer,,,,,61,Drop Deck Trailer,,,,Platform,2,,
202305062713,2,1,1JJV532D*DL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305062713,3,1,1JJV532D*GL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305062944,2,1,1JJV532D*JL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305063479,1,1,5GXCF202*8M******,2024-08-02 03:06:25,0,6,TRAILER,6452,MAXEY WELDING,2226,MAXEY WELDING,6019,Maxey Welding,2008,,,6,UNITED STATES (USA),TEXAS,BROOKSTON,,,,,61,Trailer,,,,,57,Flat Deck Trailer,,,20.000,carhauler,2,,
202305066052,1,1,4P5D7142*G3******,2024-08-02 03:06:25,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2016,,,6,UNITED STATES (USA),OHIO,MT. ORAB,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,30,Other,14.000,Variable HITCH based on Size/Type of Trailer,2,,
202305066052,2,1,5RTBE121*CD******,2024-08-02 03:06:25,0,6,TRAILER,8704,LARK UNITED MANUFACTURING INC.,2208,LARK UNITED MANUFACTURING,5996,Lark United Manufacturing,2012,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,12.000,,1,,
202305069028,1,1,1JJV281W*6L******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2006,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202305069028,1,2,1JJV281D*LL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
